customer_id,month,region,plan_type,channel,segment,monthly_revenue,churn_flag,active_flag,usage_score,support_tickets,failed_payments,cohort_month
CUST_21320D2DBE1D,2023-06-01,North America,Starter,Self-Serve,SMB,262.02,0,1,0.43,2,0,2023-04-01
CUST_21320D2DBE1D,2023-07-01,North America,Starter,Self-Serve,SMB,256.49,0,1,0.52,2,0,2023-04-01
CUST_21320D2DBE1D,2023-08-01,North America,Starter,Self-Serve,SMB,257.73,0,1,0.21,2,0,2023-04-01
CUST_21320D2DBE1D,2023-09-01,North America,Starter,Self-Serve,SMB,256.87,0,1,0.69,3,1,2023-04-01
CUST_21320D2DBE1D,2023-10-01,North America,Starter,Self-Serve,SMB,262.77,0,1,0.42,2,0,2023-04-01
CUST_21320D2DBE1D,2023-11-01,North America,Starter,Self-Serve,SMB,262.78,0,1,0.11,1,0,2023-04-01
CUST_21320D2DBE1D,2023-12-01,North America,Starter,Self-Serve,SMB,263.17,0,1,0.29,2,0,2023-04-01
CUST_21320D2DBE1D,2024-01-01,North America,Starter,Self-Serve,SMB,265.64,0,1,0.26,1,0,2023-04-01
CUST_21320D2DBE1D,2024-02-01,North America,Starter,Self-Serve,SMB,259.9,0,1,0.51,2,0,2023-04-01
CUST_21320D2DBE1D,2024-03-01,North America,Starter,Self-Serve,SMB,253.17,0,1,0.69,2,0,2023-04-01
CUST_21320D2DBE1D,2024-04-01,North America,Starter,Self-Serve,SMB,254.77,0,1,0.54,2,0,2023-04-01
CUST_21320D2DBE1D,2024-05-01,North America,Starter,Self-Serve,SMB,257.2,0,1,0.74,2,0,2023-04-01
CUST_21320D2DBE1D,2024-06-01,North America,Starter,Self-Serve,SMB,258.45,0,1,0.73,2,0,2023-04-01
CUST_21320D2DBE1D,2024-07-01,North America,Starter,Self-Serve,SMB,251.15,0,1,0.85,1,0,2023-04-01
CUST_21320D2DBE1D,2024-08-01,North America,Starter,Self-Serve,SMB,251.14,0,1,0.31,0,0,2023-04-01
CUST_21320D2DBE1D,2024-09-01,North America,Starter,Self-Serve,SMB,255.24,0,1,0.39,2,0,2023-04-01
CUST_21320D2DBE1D,2024-10-01,North America,Starter,Self-Serve,SMB,261.07,0,1,0.82,0,0,2023-04-01
CUST_21320D2DBE1D,2024-11-01,North America,Starter,Self-Serve,SMB,267.69,0,1,0.45,0,0,2023-04-01
CUST_21320D2DBE1D,2024-12-01,North America,Starter,Self-Serve,SMB,271.7,1,1,0.33,2,1,2023-04-01
CUST_B99C860E16E9,2023-04-01,North America,Enterprise,Partner,Enterprise,7602.72,0,1,0.44,1,0,2023-04-01
CUST_B99C860E16E9,2023-05-01,North America,Enterprise,Partner,Enterprise,7435.41,0,1,0.2,0,0,2023-04-01
CUST_B99C860E16E9,2023-06-01,North America,Enterprise,Partner,Enterprise,7431.44,0,1,0.6,0,0,2023-04-01
CUST_B99C860E16E9,2023-07-01,North America,Enterprise,Partner,Enterprise,7402.04,0,1,0.3,1,0,2023-04-01
CUST_B99C860E16E9,2023-08-01,North America,Enterprise,Partner,Enterprise,7190.74,0,1,0.81,1,0,2023-04-01
CUST_B99C860E16E9,2023-09-01,North America,Enterprise,Partner,Enterprise,7035.67,1,1,0.19,3,0,2023-04-01
CUST_3BE069061DFC,2024-01-01,North America,Starter,Direct Sales,SMB,584.05,0,1,0.8,2,1,2024-01-01
CUST_3BE069061DFC,2024-02-01,North America,Starter,Direct Sales,SMB,592.05,0,1,0.71,1,0,2024-01-01
CUST_3BE069061DFC,2024-03-01,North America,Starter,Direct Sales,SMB,603.69,0,1,0.27,1,0,2024-01-01
CUST_3BE069061DFC,2024-04-01,North America,Starter,Direct Sales,SMB,616.49,0,1,0.42,4,0,2024-01-01
CUST_3BE069061DFC,2024-05-01,North America,Starter,Direct Sales,SMB,630.32,0,1,0.49,2,0,2024-01-01
CUST_3BE069061DFC,2024-06-01,North America,Starter,Direct Sales,SMB,615.23,0,1,0.21,1,0,2024-01-01
CUST_3BE069061DFC,2024-07-01,North America,Starter,Direct Sales,SMB,597.6,0,1,0.15,1,0,2024-01-01
CUST_3BE069061DFC,2024-08-01,North America,Starter,Direct Sales,SMB,593.67,0,1,0.36,1,0,2024-01-01
CUST_3BE069061DFC,2024-09-01,North America,Starter,Direct Sales,SMB,586.12,0,1,0.89,0,0,2024-01-01
CUST_3BE069061DFC,2024-10-01,North America,Starter,Direct Sales,SMB,590.04,0,1,0.32,3,0,2024-01-01
CUST_3BE069061DFC,2024-11-01,North America,Starter,Direct Sales,SMB,603.91,0,1,0.66,2,0,2024-01-01
CUST_3BE069061DFC,2024-12-01,North America,Starter,Direct Sales,SMB,609.46,0,1,0.94,0,0,2024-01-01
CUST_74A7D4D79AFE,2023-07-01,APAC,Starter,Marketplace,SMB,590.01,0,1,0.48,5,1,2023-07-01
CUST_74A7D4D79AFE,2023-08-01,APAC,Starter,Marketplace,SMB,583.98,0,1,0.28,0,1,2023-07-01
CUST_74A7D4D79AFE,2023-09-01,APAC,Starter,Marketplace,SMB,583.76,0,1,0.92,1,0,2023-07-01
CUST_74A7D4D79AFE,2023-10-01,APAC,Starter,Marketplace,SMB,595.49,0,1,0.61,3,0,2023-07-01
CUST_74A7D4D79AFE,2023-11-01,APAC,Starter,Marketplace,SMB,592.5,0,1,0.41,1,0,2023-07-01
CUST_74A7D4D79AFE,2023-12-01,APAC,Starter,Marketplace,SMB,591.74,0,1,0.94,2,0,2023-07-01
CUST_74A7D4D79AFE,2024-01-01,APAC,Starter,Marketplace,SMB,591.62,0,1,0.75,2,0,2023-07-01
CUST_74A7D4D79AFE,2024-02-01,APAC,Starter,Marketplace,SMB,601.62,0,1,0.42,1,0,2023-07-01
CUST_74A7D4D79AFE,2024-03-01,APAC,Starter,Marketplace,SMB,584.52,0,1,0.3,3,0,2023-07-01
CUST_74A7D4D79AFE,2024-04-01,APAC,Starter,Marketplace,SMB,580.29,0,1,0.28,1,0,2023-07-01
CUST_74A7D4D79AFE,2024-05-01,APAC,Starter,Marketplace,SMB,576.36,0,1,0.12,2,0,2023-07-01
CUST_74A7D4D79AFE,2024-06-01,APAC,Starter,Marketplace,SMB,578.07,0,1,0.21,2,0,2023-07-01
CUST_74A7D4D79AFE,2024-07-01,APAC,Starter,Marketplace,SMB,592.07,0,1,0.21,2,0,2023-07-01
CUST_74A7D4D79AFE,2024-08-01,APAC,Starter,Marketplace,SMB,582.77,0,1,0.41,0,0,2023-07-01
CUST_74A7D4D79AFE,2024-09-01,APAC,Starter,Marketplace,SMB,591.6,0,1,0.11,1,0,2023-07-01
CUST_74A7D4D79AFE,2024-10-01,APAC,Starter,Marketplace,SMB,602.31,1,1,0.58,4,0,2023-07-01
CUST_C1782055799A,2023-08-01,APAC,Starter,Direct Sales,SMB,425.22,1,1,0.32,0,0,2023-08-01
CUST_E5C2ABB3EA6A,2023-10-01,North America,Enterprise,Direct Sales,Enterprise,6525.83,0,1,0.35,1,0,2023-10-01
CUST_E5C2ABB3EA6A,2023-11-01,North America,Enterprise,Direct Sales,Enterprise,6485.82,0,1,1.0,0,0,2023-10-01
CUST_E5C2ABB3EA6A,2023-12-01,North America,Enterprise,Direct Sales,Enterprise,6656.41,0,1,0.69,2,0,2023-10-01
CUST_E5C2ABB3EA6A,2024-01-01,North America,Enterprise,Direct Sales,Enterprise,6815.22,0,1,0.73,4,0,2023-10-01
CUST_E5C2ABB3EA6A,2024-02-01,North America,Enterprise,Direct Sales,Enterprise,6760.81,0,1,0.5,3,0,2023-10-01
CUST_E5C2ABB3EA6A,2024-03-01,North America,Enterprise,Direct Sales,Enterprise,6920.22,0,1,0.88,0,0,2023-10-01
CUST_E5C2ABB3EA6A,2024-04-01,North America,Enterprise,Direct Sales,Enterprise,6856.54,0,1,0.59,1,0,2023-10-01
CUST_E5C2ABB3EA6A,2024-05-01,North America,Enterprise,Direct Sales,Enterprise,6683.12,0,1,0.96,0,0,2023-10-01
CUST_E5C2ABB3EA6A,2024-06-01,North America,Enterprise,Direct Sales,Enterprise,6604.9,0,1,0.86,1,0,2023-10-01
CUST_E5C2ABB3EA6A,2024-07-01,North America,Enterprise,Direct Sales,Enterprise,6719.01,0,1,0.21,3,0,2023-10-01
CUST_E5C2ABB3EA6A,2024-08-01,North America,Enterprise,Direct Sales,Enterprise,6825.51,0,1,0.31,0,1,2023-10-01
CUST_E5C2ABB3EA6A,2024-09-01,North America,Enterprise,Direct Sales,Enterprise,6731.44,0,1,0.12,3,0,2023-10-01
CUST_E5C2ABB3EA6A,2024-10-01,North America,Enterprise,Direct Sales,Enterprise,6553.62,0,1,0.37,2,0,2023-10-01
CUST_E5C2ABB3EA6A,2024-11-01,North America,Enterprise,Direct Sales,Enterprise,6507.45,1,1,0.45,2,0,2023-10-01
CUST_4053CE059DB0,2023-02-01,EMEA,Enterprise,Direct Sales,Enterprise,7048.13,0,1,0.3,1,0,2023-02-01
CUST_4053CE059DB0,2023-03-01,EMEA,Enterprise,Direct Sales,Enterprise,7159.35,0,1,0.69,2,0,2023-02-01
CUST_4053CE059DB0,2023-04-01,EMEA,Enterprise,Direct Sales,Enterprise,7088.99,0,1,0.92,1,0,2023-02-01
CUST_4053CE059DB0,2023-05-01,EMEA,Enterprise,Direct Sales,Enterprise,6968.43,0,1,0.34,1,0,2023-02-01
CUST_4053CE059DB0,2023-06-01,EMEA,Enterprise,Direct Sales,Enterprise,7121.35,0,1,0.75,6,1,2023-02-01
CUST_4053CE059DB0,2023-07-01,EMEA,Enterprise,Direct Sales,Enterprise,7252.69,0,1,0.94,2,0,2023-02-01
CUST_4053CE059DB0,2023-08-01,EMEA,Enterprise,Direct Sales,Enterprise,7160.18,0,1,0.96,1,0,2023-02-01
CUST_4053CE059DB0,2023-09-01,EMEA,Enterprise,Direct Sales,Enterprise,7254.36,0,1,0.58,2,0,2023-02-01
CUST_4053CE059DB0,2023-10-01,EMEA,Enterprise,Direct Sales,Enterprise,7240.14,0,1,0.33,0,0,2023-02-01
CUST_4053CE059DB0,2023-11-01,EMEA,Enterprise,Direct Sales,Enterprise,7144.88,0,1,0.31,0,0,2023-02-01
CUST_4053CE059DB0,2023-12-01,EMEA,Enterprise,Direct Sales,Enterprise,7261.2,0,1,0.35,2,0,2023-02-01
CUST_4053CE059DB0,2024-01-01,EMEA,Enterprise,Direct Sales,Enterprise,7162.85,0,1,0.61,2,0,2023-02-01
CUST_4053CE059DB0,2024-02-01,EMEA,Enterprise,Direct Sales,Enterprise,7279.56,0,1,0.33,1,0,2023-02-01
CUST_4053CE059DB0,2024-03-01,EMEA,Enterprise,Direct Sales,Enterprise,7426.32,0,1,0.38,0,1,2023-02-01
CUST_4053CE059DB0,2024-04-01,EMEA,Enterprise,Direct Sales,Enterprise,7207.48,1,1,0.5,1,0,2023-02-01
CUST_3C1295A453AD,2023-12-01,APAC,Enterprise,Self-Serve,Enterprise,5682.97,0,1,0.42,1,1,2023-12-01
CUST_3C1295A453AD,2024-01-01,APAC,Enterprise,Self-Serve,Enterprise,5818.35,0,1,0.62,0,0,2023-12-01
CUST_3C1295A453AD,2024-02-01,APAC,Enterprise,Self-Serve,Enterprise,5733.87,0,1,0.96,1,0,2023-12-01
CUST_3C1295A453AD,2024-03-01,APAC,Enterprise,Self-Serve,Enterprise,5640.09,0,1,0.33,0,0,2023-12-01
CUST_3C1295A453AD,2024-04-01,APAC,Enterprise,Self-Serve,Enterprise,5549.63,0,1,0.88,1,0,2023-12-01
CUST_3C1295A453AD,2024-05-01,APAC,Enterprise,Self-Serve,Enterprise,5529.75,0,1,0.27,0,0,2023-12-01
CUST_3C1295A453AD,2024-06-01,APAC,Enterprise,Self-Serve,Enterprise,5679.62,0,1,0.6,5,0,2023-12-01
CUST_3C1295A453AD,2024-07-01,APAC,Enterprise,Self-Serve,Enterprise,5797.17,1,1,0.98,4,0,2023-12-01
CUST_893D3D59CB3A,2023-11-01,North America,Starter,Direct Sales,SMB,395.97,1,1,0.59,3,0,2023-11-01
CUST_FE82E6C6DB30,2024-04-01,APAC,Enterprise,Direct Sales,Enterprise,7064.12,0,1,0.56,1,0,2024-04-01
CUST_FE82E6C6DB30,2024-05-01,APAC,Enterprise,Direct Sales,Enterprise,7140.85,0,1,0.61,1,0,2024-04-01
CUST_FE82E6C6DB30,2024-06-01,APAC,Enterprise,Direct Sales,Enterprise,6937.2,0,1,0.48,0,1,2024-04-01
CUST_FE82E6C6DB30,2024-07-01,APAC,Enterprise,Direct Sales,Enterprise,7102.61,0,1,0.42,1,0,2024-04-01
CUST_FE82E6C6DB30,2024-08-01,APAC,Enterprise,Direct Sales,Enterprise,6902.81,0,1,0.95,3,0,2024-04-01
CUST_FE82E6C6DB30,2024-09-01,APAC,Enterprise,Direct Sales,Enterprise,6940.59,0,1,0.36,2,0,2024-04-01
CUST_FE82E6C6DB30,2024-10-01,APAC,Enterprise,Direct Sales,Enterprise,7030.45,0,1,0.29,0,0,2024-04-01
CUST_FE82E6C6DB30,2024-11-01,APAC,Enterprise,Direct Sales,Enterprise,7216.03,0,1,0.81,1,0,2024-04-01
CUST_FE82E6C6DB30,2024-12-01,APAC,Enterprise,Direct Sales,Enterprise,7064.52,0,1,0.62,3,0,2024-04-01
CUST_821A2ABA65EB,2023-12-01,LATAM,Growth,Direct Sales,Mid-Market,1579.28,0,1,0.68,2,0,2023-12-01
CUST_821A2ABA65EB,2024-01-01,LATAM,Growth,Direct Sales,Mid-Market,1591.63,0,1,0.61,1,0,2023-12-01
CUST_821A2ABA65EB,2024-02-01,LATAM,Growth,Direct Sales,Mid-Market,1627.78,0,1,0.59,2,0,2023-12-01
CUST_821A2ABA65EB,2024-03-01,LATAM,Growth,Direct Sales,Mid-Market,1629.76,0,1,0.65,1,0,2023-12-01
CUST_821A2ABA65EB,2024-04-01,LATAM,Growth,Direct Sales,Mid-Market,1669.96,0,1,0.28,2,0,2023-12-01
CUST_821A2ABA65EB,2024-05-01,LATAM,Growth,Direct Sales,Mid-Market,1643.0,0,1,0.82,2,0,2023-12-01
CUST_821A2ABA65EB,2024-06-01,LATAM,Growth,Direct Sales,Mid-Market,1637.57,0,1,0.98,0,0,2023-12-01
CUST_821A2ABA65EB,2024-07-01,LATAM,Growth,Direct Sales,Mid-Market,1643.52,0,1,0.47,2,0,2023-12-01
CUST_821A2ABA65EB,2024-08-01,LATAM,Growth,Direct Sales,Mid-Market,1616.92,0,1,0.43,1,1,2023-12-01
CUST_821A2ABA65EB,2024-09-01,LATAM,Growth,Direct Sales,Mid-Market,1664.15,0,1,0.31,1,0,2023-12-01
CUST_821A2ABA65EB,2024-10-01,LATAM,Growth,Direct Sales,Mid-Market,1681.53,0,1,0.32,2,0,2023-12-01
CUST_821A2ABA65EB,2024-11-01,LATAM,Growth,Direct Sales,Mid-Market,1665.55,0,1,0.64,1,0,2023-12-01
CUST_821A2ABA65EB,2024-12-01,LATAM,Growth,Direct Sales,Mid-Market,1630.41,0,1,0.47,1,0,2023-12-01
CUST_557BF72CFD5E,2024-02-01,North America,Enterprise,Marketplace,Enterprise,6411.01,0,1,0.89,0,0,2024-02-01
CUST_557BF72CFD5E,2024-03-01,North America,Enterprise,Marketplace,Enterprise,6513.14,0,1,0.25,1,0,2024-02-01
CUST_557BF72CFD5E,2024-04-01,North America,Enterprise,Marketplace,Enterprise,6657.52,0,1,0.52,2,0,2024-02-01
CUST_557BF72CFD5E,2024-05-01,North America,Enterprise,Marketplace,Enterprise,6486.96,0,1,0.12,1,0,2024-02-01
CUST_557BF72CFD5E,2024-06-01,North America,Enterprise,Marketplace,Enterprise,6456.74,0,1,0.58,3,0,2024-02-01
CUST_557BF72CFD5E,2024-07-01,North America,Enterprise,Marketplace,Enterprise,6376.7,0,1,0.73,2,0,2024-02-01
CUST_557BF72CFD5E,2024-08-01,North America,Enterprise,Marketplace,Enterprise,6418.31,0,1,0.84,0,0,2024-02-01
CUST_557BF72CFD5E,2024-09-01,North America,Enterprise,Marketplace,Enterprise,6580.33,0,1,0.75,0,0,2024-02-01
CUST_557BF72CFD5E,2024-10-01,North America,Enterprise,Marketplace,Enterprise,6675.36,0,1,0.92,2,0,2024-02-01
CUST_557BF72CFD5E,2024-11-01,North America,Enterprise,Marketplace,Enterprise,6768.86,0,1,0.78,3,0,2024-02-01
CUST_557BF72CFD5E,2024-12-01,North America,Enterprise,Marketplace,Enterprise,6772.67,0,1,0.63,0,0,2024-02-01
CUST_8452C5A39704,2023-09-01,North America,Enterprise Plus,Partner,Enterprise,20957.14,0,1,0.11,2,0,2023-09-01
CUST_8452C5A39704,2023-10-01,North America,Enterprise Plus,Partner,Enterprise,21236.96,0,1,0.39,2,0,2023-09-01
CUST_8452C5A39704,2023-11-01,North America,Enterprise Plus,Partner,Enterprise,21228.41,0,1,0.8,2,0,2023-09-01
CUST_8452C5A39704,2023-12-01,North America,Enterprise Plus,Partner,Enterprise,21238.89,0,1,0.57,0,1,2023-09-01
CUST_8452C5A39704,2024-01-01,North America,Enterprise Plus,Partner,Enterprise,21566.78,0,1,0.36,2,0,2023-09-01
CUST_8452C5A39704,2024-02-01,North America,Enterprise Plus,Partner,Enterprise,22061.59,0,1,0.14,2,0,2023-09-01
CUST_8452C5A39704,2024-03-01,North America,Enterprise Plus,Partner,Enterprise,22564.04,0,1,0.49,0,0,2023-09-01
CUST_8452C5A39704,2024-04-01,North America,Enterprise Plus,Partner,Enterprise,22276.81,0,1,0.41,0,0,2023-09-01
CUST_8452C5A39704,2024-05-01,North America,Enterprise Plus,Partner,Enterprise,22863.86,0,1,0.3,1,0,2023-09-01
CUST_8452C5A39704,2024-06-01,North America,Enterprise Plus,Partner,Enterprise,22495.76,0,1,0.65,1,0,2023-09-01
CUST_8452C5A39704,2024-07-01,North America,Enterprise Plus,Partner,Enterprise,22507.5,0,1,0.19,1,0,2023-09-01
CUST_8452C5A39704,2024-08-01,North America,Enterprise Plus,Partner,Enterprise,23035.05,0,1,0.64,1,0,2023-09-01
CUST_8452C5A39704,2024-09-01,North America,Enterprise Plus,Partner,Enterprise,23480.63,0,1,0.28,2,0,2023-09-01
CUST_8452C5A39704,2024-10-01,North America,Enterprise Plus,Partner,Enterprise,23377.09,0,1,0.35,3,0,2023-09-01
CUST_8452C5A39704,2024-11-01,North America,Enterprise Plus,Partner,Enterprise,23963.38,0,1,0.21,1,0,2023-09-01
CUST_8452C5A39704,2024-12-01,North America,Enterprise Plus,Partner,Enterprise,24522.51,0,1,0.93,3,0,2023-09-01
CUST_C2A42C9BF527,2023-09-01,APAC,Growth,Marketplace,Mid-Market,1569.15,0,1,0.18,2,0,2023-09-01
CUST_C2A42C9BF527,2023-10-01,APAC,Growth,Marketplace,Mid-Market,1592.15,0,1,0.97,3,0,2023-09-01
CUST_C2A42C9BF527,2023-11-01,APAC,Growth,Marketplace,Mid-Market,1576.42,0,1,0.17,2,0,2023-09-01
CUST_C2A42C9BF527,2023-12-01,APAC,Growth,Marketplace,Mid-Market,1536.13,0,1,0.76,4,0,2023-09-01
CUST_C2A42C9BF527,2024-01-01,APAC,Growth,Marketplace,Mid-Market,1499.31,1,1,0.9,2,0,2023-09-01
CUST_1D4B149450A1,2023-03-01,APAC,Enterprise,Self-Serve,Enterprise,7283.9,0,1,0.57,1,0,2023-03-01
CUST_1D4B149450A1,2023-04-01,APAC,Enterprise,Self-Serve,Enterprise,7339.53,0,1,0.66,1,0,2023-03-01
CUST_1D4B149450A1,2023-05-01,APAC,Enterprise,Self-Serve,Enterprise,7216.32,0,1,0.63,0,0,2023-03-01
CUST_1D4B149450A1,2023-06-01,APAC,Enterprise,Self-Serve,Enterprise,7080.84,0,1,0.52,1,0,2023-03-01
CUST_1D4B149450A1,2023-07-01,APAC,Enterprise,Self-Serve,Enterprise,6906.11,0,1,0.22,1,0,2023-03-01
CUST_1D4B149450A1,2023-08-01,APAC,Enterprise,Self-Serve,Enterprise,6878.89,0,1,0.75,3,0,2023-03-01
CUST_1D4B149450A1,2023-09-01,APAC,Enterprise,Self-Serve,Enterprise,6688.54,0,1,0.65,1,0,2023-03-01
CUST_1D4B149450A1,2023-10-01,APAC,Enterprise,Self-Serve,Enterprise,6582.08,0,1,0.65,0,0,2023-03-01
CUST_1D4B149450A1,2023-11-01,APAC,Enterprise,Self-Serve,Enterprise,6731.32,0,1,0.58,2,0,2023-03-01
CUST_1D4B149450A1,2023-12-01,APAC,Enterprise,Self-Serve,Enterprise,6727.37,0,1,0.89,0,0,2023-03-01
CUST_1D4B149450A1,2024-01-01,APAC,Enterprise,Self-Serve,Enterprise,6644.79,0,1,0.64,0,0,2023-03-01
CUST_1D4B149450A1,2024-02-01,APAC,Enterprise,Self-Serve,Enterprise,6750.02,0,1,0.97,2,0,2023-03-01
CUST_1D4B149450A1,2024-03-01,APAC,Enterprise,Self-Serve,Enterprise,6719.59,0,1,0.5,2,0,2023-03-01
CUST_1D4B149450A1,2024-04-01,APAC,Enterprise,Self-Serve,Enterprise,6658.14,0,1,0.96,1,0,2023-03-01
CUST_1D4B149450A1,2024-05-01,APAC,Enterprise,Self-Serve,Enterprise,6794.01,0,1,0.22,1,0,2023-03-01
CUST_1D4B149450A1,2024-06-01,APAC,Enterprise,Self-Serve,Enterprise,6602.0,0,1,0.64,0,0,2023-03-01
CUST_1D4B149450A1,2024-07-01,APAC,Enterprise,Self-Serve,Enterprise,6565.95,0,1,0.29,1,0,2023-03-01
CUST_1D4B149450A1,2024-08-01,APAC,Enterprise,Self-Serve,Enterprise,6530.98,0,1,0.39,1,0,2023-03-01
CUST_1D4B149450A1,2024-09-01,APAC,Enterprise,Self-Serve,Enterprise,6356.46,0,1,0.48,1,0,2023-03-01
CUST_1D4B149450A1,2024-10-01,APAC,Enterprise,Self-Serve,Enterprise,6183.17,0,1,0.3,4,0,2023-03-01
CUST_1D4B149450A1,2024-11-01,APAC,Enterprise,Self-Serve,Enterprise,6196.53,0,1,0.3,2,0,2023-03-01
CUST_1D4B149450A1,2024-12-01,APAC,Enterprise,Self-Serve,Enterprise,6237.71,0,1,0.2,2,0,2023-03-01
CUST_5CA87620315A,2023-08-01,North America,Enterprise Plus,Self-Serve,Enterprise,22442.19,0,1,0.59,1,0,2023-08-01
CUST_5CA87620315A,2023-09-01,North America,Enterprise Plus,Self-Serve,Enterprise,22243.85,0,1,0.8,5,0,2023-08-01
CUST_5CA87620315A,2023-10-01,North America,Enterprise Plus,Self-Serve,Enterprise,21857.43,0,1,0.16,1,0,2023-08-01
CUST_5CA87620315A,2023-11-01,North America,Enterprise Plus,Self-Serve,Enterprise,21720.41,0,1,0.99,3,0,2023-08-01
CUST_5CA87620315A,2023-12-01,North America,Enterprise Plus,Self-Serve,Enterprise,21556.05,0,1,0.36,1,0,2023-08-01
CUST_5CA87620315A,2024-01-01,North America,Enterprise Plus,Self-Serve,Enterprise,20927.01,0,1,0.6,2,0,2023-08-01
CUST_5CA87620315A,2024-02-01,North America,Enterprise Plus,Self-Serve,Enterprise,20928.9,0,1,0.78,2,0,2023-08-01
CUST_5CA87620315A,2024-03-01,North America,Enterprise Plus,Self-Serve,Enterprise,20331.47,0,1,0.14,0,0,2023-08-01
CUST_5CA87620315A,2024-04-01,North America,Enterprise Plus,Self-Serve,Enterprise,20636.34,0,1,0.72,1,0,2023-08-01
CUST_5CA87620315A,2024-05-01,North America,Enterprise Plus,Self-Serve,Enterprise,21030.45,0,1,0.44,3,0,2023-08-01
CUST_5CA87620315A,2024-06-01,North America,Enterprise Plus,Self-Serve,Enterprise,21036.14,0,1,0.88,2,0,2023-08-01
CUST_5CA87620315A,2024-07-01,North America,Enterprise Plus,Self-Serve,Enterprise,21342.41,0,1,0.76,2,0,2023-08-01
CUST_5CA87620315A,2024-08-01,North America,Enterprise Plus,Self-Serve,Enterprise,21455.35,0,1,0.93,2,0,2023-08-01
CUST_5CA87620315A,2024-09-01,North America,Enterprise Plus,Self-Serve,Enterprise,21821.94,0,1,0.85,0,0,2023-08-01
CUST_5CA87620315A,2024-10-01,North America,Enterprise Plus,Self-Serve,Enterprise,21768.13,0,1,0.77,4,0,2023-08-01
CUST_5CA87620315A,2024-11-01,North America,Enterprise Plus,Self-Serve,Enterprise,21606.94,0,1,0.97,0,0,2023-08-01
CUST_5CA87620315A,2024-12-01,North America,Enterprise Plus,Self-Serve,Enterprise,21319.86,0,1,0.3,2,0,2023-08-01
CUST_540BB68404AE,2024-01-01,EMEA,Enterprise,Marketplace,Enterprise,5807.98,0,1,0.73,1,0,2024-01-01
CUST_540BB68404AE,2024-02-01,EMEA,Enterprise,Marketplace,Enterprise,5899.53,0,1,0.75,0,0,2024-01-01
CUST_540BB68404AE,2024-03-01,EMEA,Enterprise,Marketplace,Enterprise,5731.35,0,1,0.51,0,0,2024-01-01
CUST_540BB68404AE,2024-04-01,EMEA,Enterprise,Marketplace,Enterprise,5596.88,0,1,0.5,2,0,2024-01-01
CUST_540BB68404AE,2024-05-01,EMEA,Enterprise,Marketplace,Enterprise,5457.06,0,1,0.23,2,0,2024-01-01
CUST_540BB68404AE,2024-06-01,EMEA,Enterprise,Marketplace,Enterprise,5487.64,0,1,0.29,0,0,2024-01-01
CUST_540BB68404AE,2024-07-01,EMEA,Enterprise,Marketplace,Enterprise,5495.35,0,1,0.46,0,0,2024-01-01
CUST_540BB68404AE,2024-08-01,EMEA,Enterprise,Marketplace,Enterprise,5493.18,0,1,0.78,2,0,2024-01-01
CUST_540BB68404AE,2024-09-01,EMEA,Enterprise,Marketplace,Enterprise,5340.41,0,1,0.77,2,0,2024-01-01
CUST_540BB68404AE,2024-10-01,EMEA,Enterprise,Marketplace,Enterprise,5266.12,0,1,0.64,1,0,2024-01-01
CUST_540BB68404AE,2024-11-01,EMEA,Enterprise,Marketplace,Enterprise,5266.06,0,1,0.61,2,0,2024-01-01
CUST_540BB68404AE,2024-12-01,EMEA,Enterprise,Marketplace,Enterprise,5260.69,0,1,0.31,1,0,2024-01-01
CUST_D156DEEB0F7F,2023-11-01,North America,Enterprise,Self-Serve,Enterprise,3222.95,0,1,0.77,3,0,2023-11-01
CUST_D156DEEB0F7F,2023-12-01,North America,Enterprise,Self-Serve,Enterprise,3128.89,0,1,0.17,1,0,2023-11-01
CUST_D156DEEB0F7F,2024-01-01,North America,Enterprise,Self-Serve,Enterprise,3198.31,0,1,0.21,1,0,2023-11-01
CUST_D156DEEB0F7F,2024-02-01,North America,Enterprise,Self-Serve,Enterprise,3222.52,0,1,0.9,6,0,2023-11-01
CUST_D156DEEB0F7F,2024-03-01,North America,Enterprise,Self-Serve,Enterprise,3206.69,0,1,0.23,1,0,2023-11-01
CUST_D156DEEB0F7F,2024-04-01,North America,Enterprise,Self-Serve,Enterprise,3249.01,0,1,0.21,1,1,2023-11-01
CUST_D156DEEB0F7F,2024-05-01,North America,Enterprise,Self-Serve,Enterprise,3324.95,0,1,0.34,2,0,2023-11-01
CUST_D156DEEB0F7F,2024-06-01,North America,Enterprise,Self-Serve,Enterprise,3361.86,0,1,0.25,0,0,2023-11-01
CUST_D156DEEB0F7F,2024-07-01,North America,Enterprise,Self-Serve,Enterprise,3382.94,0,1,0.96,1,0,2023-11-01
CUST_D156DEEB0F7F,2024-08-01,North America,Enterprise,Self-Serve,Enterprise,3433.03,0,1,0.29,0,0,2023-11-01
CUST_D156DEEB0F7F,2024-09-01,North America,Enterprise,Self-Serve,Enterprise,3477.33,0,1,0.94,0,0,2023-11-01
CUST_D156DEEB0F7F,2024-10-01,North America,Enterprise,Self-Serve,Enterprise,3471.18,0,1,0.39,1,0,2023-11-01
CUST_D156DEEB0F7F,2024-11-01,North America,Enterprise,Self-Serve,Enterprise,3408.54,0,1,0.11,3,0,2023-11-01
CUST_D156DEEB0F7F,2024-12-01,North America,Enterprise,Self-Serve,Enterprise,3434.1,0,1,0.51,2,0,2023-11-01
